budget,revenue,popularity,runtime,vote_average,title,genres
10986298,18656384,76.82097414,177,3.111879518,Movie 1943,"[{'id': 53, 'name': 'Thriller'}]"
76655174,73152663,8.842101851,153,7.827850184,Movie 1944,"[{'id': 878, 'name': 'Science Fiction'}]"
154846218,365081524,5.658779567,153,3.827369654,Movie 1945,"[{'id': 27, 'name': 'Horror'}]"
86111891,225597629,2.925356986,149,7.655861099,Movie 1946,"[{'id': 27, 'name': 'Horror'}]"
151220165,281868785,19.69060875,179,7.785254874,Movie 1947,"[{'id': 18, 'name': 'Drama'}]"
21606265,63830704,42.02643137,167,6.227517158,Movie 1948,"[{'id': 18, 'name': 'Drama'}]"
146309717,237928339,93.64678721,155,4.85809175,Movie 1949,"[{'id': 16, 'name': 'Animation'}]"
64644057,115287538,46.24890627,122,3.870196402,Movie 1950,[]
187418046,557202169,29.73525543,102,7.42083064,Movie 1951,"[{'id': 12, 'name': 'Adventure'}]"
80790594,87162636,56.6315901,106,6.608321916,Movie 1952,"[{'id': 28, 'name': 'Action'}]"
176037566,502827515,12.08152324,137,6.932720739,Movie 1953,"[{'id': 28, 'name': 'Action'}]"
114398568,69450671,61.34108321,116,3.052014539,Movie 1954,"[{'id': 27, 'name': 'Horror'}]"
168501499,272292899,57.27476348,85,8.565102094,Movie 1955,"[{'id': 12, 'name': 'Adventure'}]"
190363049,128496729,79.40731031,144,3.397741125,Movie 1956,"[{'id': 28, 'name': 'Action'}]"
5755469,13370454,98.68207355,85,5.200835311,Movie 1957,"[{'id': 16, 'name': 'Animation'}]"
83162634,168073541,25.8364737,129,5.416269898,Movie 1958,"[{'id': 16, 'name': 'Animation'}]"
161316369,365637368,51.45598863,101,3.008133147,Movie 1959,[]
133193291,191292337,90.97767523,167,5.982535856,Movie 1960,[]
109637707,156091733,78.73379856,104,7.516853967,Movie 1961,"[{'id': 10749, 'name': 'Romance'}]"
149368268,91607289,49.25322401,158,7.939611919,Movie 1962,"[{'id': 35, 'name': 'Comedy'}]"
180439128,248078963,94.59179331,169,8.27638196,Movie 1963,"[{'id': 27, 'name': 'Horror'}]"
137210553,387375715,6.666432658,151,5.92631321,Movie 1964,[]
71941842,104176560,93.16886335,130,6.783817143,Movie 1965,"[{'id': 18, 'name': 'Drama'}]"
165777526,427443966,6.000231846,167,3.47711828,Movie 1966,"[{'id': 28, 'name': 'Action'}]"
141370669,368385634,55.18316967,127,5.928229346,Movie 1967,"[{'id': 18, 'name': 'Drama'}]"
105779107,151592344,89.15365385,149,3.928894529,Movie 1968,"[{'id': 18, 'name': 'Drama'}]"
171503798,356723046,27.00937341,178,5.217858706,Movie 1969,"[{'id': 878, 'name': 'Science Fiction'}]"
145773814,107643612,47.7526014,144,4.975831877,Movie 1970,"[{'id': 10749, 'name': 'Romance'}]"
188525407,143127820,33.10855903,139,5.541243463,Movie 1971,"[{'id': 10749, 'name': 'Romance'}]"
158507371,98535181,95.26224779,125,6.429819708,Movie 1972,"[{'id': 878, 'name': 'Science Fiction'}]"
90597893,176895804,82.54091388,115,8.417259882,Movie 1973,"[{'id': 18, 'name': 'Drama'}]"
137158097,214676759,71.19114962,137,5.366907788,Movie 1974,"[{'id': 18, 'name': 'Drama'}]"
122388754,228876870,59.17507167,155,8.886787174,Movie 1975,"[{'id': 878, 'name': 'Science Fiction'}]"
176899285,318893329,82.23858714,117,7.554168288,Movie 1976,"[{'id': 35, 'name': 'Comedy'}]"
86103140,118435512,39.83443711,90,6.068886281,Movie 1977,"[{'id': 12, 'name': 'Adventure'}]"
183444343,402418835,45.30763366,91,6.864158623,Movie 1978,"[{'id': 12, 'name': 'Adventure'}]"
161172904,386211329,73.27017039,121,3.613345027,Movie 1979,"[{'id': 28, 'name': 'Action'}]"
109772994,58900966,36.41772157,118,8.067129188,Movie 1980,"[{'id': 18, 'name': 'Drama'}]"
82718171,84215845,7.326193263,150,6.49414473,Movie 1981,"[{'id': 16, 'name': 'Animation'}]"
52721929,120368891,8.35912628,90,8.916404881,Movie 1982,"[{'id': 878, 'name': 'Science Fiction'}]"
122381618,179478814,12.42091733,115,6.818572463,Movie 1983,"[{'id': 35, 'name': 'Comedy'}]"
142996476,308330412,87.09845101,131,8.0046695,Movie 1984,"[{'id': 10749, 'name': 'Romance'}]"
42654364,58325860,47.75041615,110,7.798576457,Movie 1985,[]
187400693,276769812,71.57535457,112,5.072766909,Movie 1986,"[{'id': 53, 'name': 'Thriller'}]"
132651518,118948242,39.89802422,92,4.557663751,Movie 1987,"[{'id': 28, 'name': 'Action'}]"
70055694,80254230,26.61238379,97,5.582961501,Movie 1988,"[{'id': 10749, 'name': 'Romance'}]"
33997728,68455424,35.37202459,120,5.803448066,Movie 1989,"[{'id': 28, 'name': 'Action'}]"
121054662,191618366,79.62405219,137,4.440508212,Movie 1990,"[{'id': 27, 'name': 'Horror'}]"
108902283,265259466,62.89639638,135,8.36758724,Movie 1991,"[{'id': 35, 'name': 'Comedy'}]"
100989204,265749291,93.82633822,103,6.255287174,Movie 1992,"[{'id': 10749, 'name': 'Romance'}]"
171377374,317753538,68.29077308,152,8.870666353,Movie 1993,"[{'id': 16, 'name': 'Animation'}]"
176695801,423304516,57.44798154,110,7.860106668,Movie 1994,"[{'id': 16, 'name': 'Animation'}]"
145934935,184937692,61.40940489,134,6.334229162,Movie 1995,"[{'id': 35, 'name': 'Comedy'}]"
17169764,26397276,94.29477251,89,8.682241669,Movie 1996,"[{'id': 35, 'name': 'Comedy'}]"
144602179,329974102,79.03189206,139,6.029248891,Movie 1997,"[{'id': 878, 'name': 'Science Fiction'}]"
77123517,113026826,3.380082499,81,8.322639075,Movie 1998,"[{'id': 35, 'name': 'Comedy'}]"
21808635,42990540,53.87982992,94,5.148868687,Movie 1999,"[{'id': 16, 'name': 'Animation'}]"
173267671,166931609,69.14550274,82,5.2718543,Movie 2000,"[{'id': 27, 'name': 'Horror'}]"
